task_id,branch,route,run_id,sample_event,target_field,wide_field,unit,instrument_class,entry_file,merge_command,source_file_requirement,value_required,provenance_required,notes
LC-0279,ZRC-ND Phase A,inhouse_ready,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,exposure_time_h,exposure_time_h,h,bench_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Incubation start/stop log or vendor report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0280,ZRC-ND Phase A,inhouse_ready,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,initial_volume_ml,initial_volume_ml,mL,bench_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Pipetting worksheet or balance/volume log.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0281,ZRC-ND Phase A,inhouse_ready,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,pH_final,pH_final,pH,calibrated_pH_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0282,ZRC-ND Phase A,inhouse_ready,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,pH_initial,pH_initial,pH,calibrated_pH_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0283,ZRC-ND Phase A,inhouse_ready,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,temperature_c,temperature_c,C,temperature_probe_or_incubator_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Incubator log, probe export, or time-stamped photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0284,ZRC-ND Phase A,inhouse_ready,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,visible_precipitate,visible_precipitate,bool,imaging_station_or_scoring_sheet,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Time-stamped image or vendor inspection report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0285,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,osmolality_final_mOsm_kg,osmolality_final_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0286,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,osmolality_initial_mOsm_kg,osmolality_initial_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0287,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,date,date,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Bench sheet, vendor report, or chain-of-custody CSV.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0288,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,medium_lot,medium_lot,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Lot CoA, bottle label image, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0289,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,medium_name,medium_name,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Medium bottle photo, lot CoA, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0290,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,membrane_area_cm2,membrane_area_cm2,cm2,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Build drawing, measurement worksheet, or supplier documentation.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0291,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,membrane_lot,membrane_lot,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Supplier label, CoA, build sheet, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0292,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,24 h,prefilter_lot,prefilter_lot,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Supplier label, build sheet, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0293,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,conductivity_final_mS_cm,conductivity_final_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0294,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,conductivity_initial_mS_cm,conductivity_initial_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0295,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,exposure_time_h,exposure_time_h,h,bench_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Incubation start/stop log or vendor report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0296,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,initial_volume_ml,initial_volume_ml,mL,bench_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Pipetting worksheet or balance/volume log.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0297,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,pH_final,pH_final,pH,calibrated_pH_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0298,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,pH_initial,pH_initial,pH,calibrated_pH_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0299,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,temperature_c,temperature_c,C,temperature_probe_or_incubator_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Incubator log, probe export, or time-stamped photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0300,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,visible_precipitate,visible_precipitate,bool,imaging_station_or_scoring_sheet,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Time-stamped image or vendor inspection report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0301,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,osmolality_final_mOsm_kg,osmolality_final_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0302,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,osmolality_initial_mOsm_kg,osmolality_initial_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0303,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,date,date,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Bench sheet, vendor report, or chain-of-custody CSV.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0304,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,medium_lot,medium_lot,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Lot CoA, bottle label image, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0305,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,medium_name,medium_name,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Medium bottle photo, lot CoA, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0306,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,membrane_area_cm2,membrane_area_cm2,cm2,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Build drawing, measurement worksheet, or supplier documentation.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0307,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,membrane_lot,membrane_lot,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Supplier label, CoA, build sheet, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0308,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,prefilter_lot,prefilter_lot,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Supplier label, build sheet, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0309,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,conductivity_final_mS_cm,conductivity_final_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0310,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,conductivity_initial_mS_cm,conductivity_initial_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0311,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,exposure_time_h,exposure_time_h,h,bench_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Incubation start/stop log or vendor report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0312,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,initial_volume_ml,initial_volume_ml,mL,bench_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Pipetting worksheet or balance/volume log.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0313,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,pH_final,pH_final,pH,calibrated_pH_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0314,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,pH_initial,pH_initial,pH,calibrated_pH_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0315,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,temperature_c,temperature_c,C,temperature_probe_or_incubator_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Incubator log, probe export, or time-stamped photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0316,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,visible_precipitate,visible_precipitate,bool,imaging_station_or_scoring_sheet,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Time-stamped image or vendor inspection report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0317,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,osmolality_final_mOsm_kg,osmolality_final_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0318,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,osmolality_initial_mOsm_kg,osmolality_initial_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0319,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,date,date,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Bench sheet, vendor report, or chain-of-custody CSV.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0320,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,medium_lot,medium_lot,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Lot CoA, bottle label image, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0321,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,medium_name,medium_name,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Medium bottle photo, lot CoA, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0322,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,membrane_area_cm2,membrane_area_cm2,cm2,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Build drawing, measurement worksheet, or supplier documentation.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0323,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,membrane_lot,membrane_lot,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Supplier label, CoA, build sheet, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0324,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,prefilter_lot,prefilter_lot,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Supplier label, build sheet, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0325,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,conductivity_final_mS_cm,conductivity_final_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0326,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,conductivity_initial_mS_cm,conductivity_initial_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0327,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,exposure_time_h,exposure_time_h,h,bench_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Incubation start/stop log or vendor report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0328,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,initial_volume_ml,initial_volume_ml,mL,bench_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Pipetting worksheet or balance/volume log.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0329,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,pH_final,pH_final,pH,calibrated_pH_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0330,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,pH_initial,pH_initial,pH,calibrated_pH_meter,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0331,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,temperature_c,temperature_c,C,temperature_probe_or_incubator_log,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Incubator log, probe export, or time-stamped photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0332,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,visible_precipitate,visible_precipitate,bool,imaging_station_or_scoring_sheet,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,Time-stamped image or vendor inspection report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0333,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-no_module_static_control-R1-0h,0 h,osmolality_final_mOsm_kg,osmolality_final_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0334,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-no_module_static_control-R1-0h,0 h,osmolality_initial_mOsm_kg,osmolality_initial_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0335,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-no_module_static_control-R1-0h,0 h,date,date,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Bench sheet, vendor report, or chain-of-custody CSV.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
LC-0336,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-no_module_static_control-R1-0h,0 h,medium_lot,medium_lot,,record_review,data/zrc_nd_phase_a_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_local_capture_template.csv,"Lot CoA, bottle label image, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry
